CNES;CODUFMUN;COD_CEP;CPF_CNPJ;PF_PJ;NIV_DEP;CNPJ_MAN;COD_IR;REGSAUDE;MICR_REG;DISTRSAN;DISTRADM;VINC_SUS;TPGESTAO;ESFERA_A;RETENCAO;ATIVIDAD;NATUREZA;CLIENTEL;TP_UNID;TURNO_AT;NIV_HIER;TERCEIRO;TP_PREST;GESPRG1E;GESPRG1M;GESPRG2E;GESPRG2M;GESPRG4E;GESPRG4M;NIVATE_A;GESPRG3E;GESPRG3M;GESPRG5E;GESPRG5M;GESPRG6E;GESPRG6M;NIVATE_H;AP01CV01;AP01CV02;AP01CV05;AP01CV06;AP01CV03;AP01CV04;AP01CV07;AP02CV01;AP02CV02;AP02CV05;AP02CV06;AP02CV03;AP02CV04;AP02CV07;AP03CV01;AP03CV02;AP03CV05;AP03CV06;AP03CV03;AP03CV04;AP03CV07;AP04CV01;AP04CV02;AP04CV05;AP04CV06;AP04CV03;AP04CV04;AP04CV07;AP05CV01;AP05CV02;AP05CV05;AP05CV06;AP05CV03;AP05CV04;AP05CV07;AP06CV01;AP06CV02;AP06CV05;AP06CV06;AP06CV03;AP06CV04;AP06CV07;AP07CV01;AP07CV02;AP07CV05;AP07CV06;AP07CV03;AP07CV04;AP07CV07;ATEND_PR;IDEQUIPE;TIPO_EQP;NOME_EQP;ID_AREA;NOMEAREA;ID_SEGM;DESCSEGM;TIPOSEGM;DT_ATIVA;DT_DESAT;QUILOMBO;ASSENTAD;POPGERAL;ESCOLA;INDIGENA;PRONASCI;MOTDESAT;TP_DESAT;COMPETEN;NAT_JUR
0010634;530010;71570210;00000000000000;3;3;00394700000108;NA;07;NA;0110;NA;1;E;NA;NA;03;NA;03;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000301905902;71;ESB 3 PARANOA;5300100003;ESF 03 - UBS 01 AC;53001001;SEGMENTO URBANO;1;202004;900001;0;0;0;0;0;0;00;0;202212;1023
0010634;530010;71570210;00000000000000;3;3;00394700000108;NA;07;NA;0110;NA;1;E;NA;NA;03;NA;03;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000401905953;71;ESB 4 PARANOA;5300100004;CONSULTORIO NA RUA;53001001;SEGMENTO URBANO;1;201809;900001;0;0;0;0;0;0;00;0;202212;1023
0010634;530010;71570210;00000000000000;3;3;00394700000108;NA;07;NA;0110;NA;1;E;NA;NA;03;NA;03;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000501906046;71;ESB 5 PARANOA;5300100005;EMAP 01 TAGUATINGA;53001001;SEGMENTO URBANO;1;202004;900001;0;0;0;0;0;0;00;0;202212;1023
0010634;530010;71570210;00000000000000;3;3;00394700000108;NA;07;NA;0110;NA;1;E;NA;NA;03;NA;03;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010033101641980;70;ESF EQ 10 - AZUL;5300100331;ESF EQ 10 - AZUL;53001001;SEGMENTO URBANO;1;201906;900001;0;0;0;0;0;0;00;0;202212;1023
0010634;530010;71570210;00000000000000;3;3;00394700000108;NA;07;NA;0110;NA;1;E;NA;NA;03;NA;03;02;04;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010033201642006;70;ESF EQ 13 - LILAS;5300100332;ESF EQ 13 - LILAS;53001001;SEGMENTO URBANO;1;202004;900001;0;0;0;0;0;0;00;0;202212;1023
0010642;530010;72318599;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010320101668137;70;ESF 13 - UBS 01 SAM;5300103201;ESF 13 - UBS 01 SAM;53001001;SEGMENTO URBANO;1;202012;900001;0;0;0;0;0;0;00;0;202212;1023
0010642;530010;72318599;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000102138468;71;ESB 01 - UBS 01 SAM;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;202011;900001;0;0;0;0;0;0;00;0;202212;1023
0010642;530010;72318599;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010320201668145;70;ESF 14 - UBS 01 SAM;5300103202;ESF 14 - UBS 01 SAM;53001001;SEGMENTO URBANO;1;202012;900001;0;0;0;0;0;0;00;0;202212;1023
0010642;530010;72318599;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010320301668153;70;ESF 17 - UBS 01 SAM;5300103203;ESF 17 - UBS 01 SAM;53001001;SEGMENTO URBANO;1;202012;900001;0;0;0;0;0;0;00;0;202212;1023
0010642;530010;72318599;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010048000470538;70;ESF 16 - UBS 01 SAM;5300100480;ESF 16 - UBS 01 SAM;53001001;SEGMENTO URBANO;1;201510;900001;0;0;0;0;0;0;00;0;202212;1023
0010642;530010;72318599;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010048400470619;70;ESF 20 - UBS 01 SAM;5300100484;ESF 20 - UBS 01 SAM;53001001;SEGMENTO URBANO;1;200904;900001;0;0;0;0;0;0;00;0;202212;1023
0010642;530010;72318599;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010049800470805;70;ESF 19 - UBS 01 SAM;5300100498;ESF 19 - UBS 01 SAM;53001001;SEGMENTO URBANO;1;202012;900001;0;0;0;0;0;0;00;0;202212;1023
0010642;530010;72318599;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010320501717588;70;ESF 12 - UBS 01 SAM;5300103205;ESF 12 - UBS 01 SAM;53001001;SEGMENTO URBANO;1;202012;900001;0;0;0;0;0;0;00;0;202212;1023
0010642;530010;72318599;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010047900470511;70;ESF 15 - UBS 01 SAM;5300100479;ESF 15 - UBS 01 SAM;53001001;SEGMENTO URBANO;1;202004;900001;0;0;0;0;0;0;00;0;202212;1023
0010642;530010;72318599;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010049600470848;70;ESF 18 - UBS 01 SAM;5300100496;ESF 18 - UBS 01 SAM;53001001;SEGMENTO URBANO;1;202012;900001;0;0;0;0;0;0;00;0;202212;1023
0010650;530010;73340100;00000000000000;3;3;00394700000108;NA;06;NA;0120;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010038801671235;70;ESF 0388/45 - TULIPA;5300100388;ESF 0388/45 - TULIPA;53001001;SEGMENTO URBANO;1;202004;900001;0;0;0;0;0;0;00;0;202212;1023
0010650;530010;73340100;00000000000000;3;3;00394700000108;NA;06;NA;0120;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000202062909;71;ESB AZALEIA;5300100002;EMAD 1 - PLANALTINA;53001001;SEGMENTO URBANO;1;201806;900001;0;0;0;0;0;0;00;0;202212;1023
0010650;530010;73340100;00000000000000;3;3;00394700000108;NA;06;NA;0120;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000102062895;71;ESB ORQUIDEA;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;202004;900001;0;0;0;0;0;0;00;0;202212;1023
0010650;530010;73340100;00000000000000;3;3;00394700000108;NA;06;NA;0120;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010034700469580;70;ESF 0347/12 - ORQUIDEA;5300100347;ESF 0347/12 - ORQUIDEA;53001001;SEGMENTO URBANO;1;202004;900001;0;0;0;0;0;0;00;0;202212;1023
0010650;530010;73340100;00000000000000;3;3;00394700000108;NA;06;NA;0120;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000302062917;71;ESB DALIA;5300100003;ESF 03 - UBS 01 AC;53001001;SEGMENTO URBANO;1;202004;900001;0;0;0;0;0;0;00;0;202212;1023
0010650;530010;73340100;00000000000000;3;3;00394700000108;NA;06;NA;0120;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010037800469637;70;ESF 0378/42 - AZALEIA;5300100378;ESF 0378/42 - AZALEIA;53001001;SEGMENTO URBANO;1;201806;900001;0;0;0;0;0;0;00;0;202212;1023
0010650;530010;73340100;00000000000000;3;3;00394700000108;NA;06;NA;0120;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010038701671227;70;ESF 0387/44 - DALIA;5300100387;ESF 0387/44 - DALIA;53001001;SEGMENTO URBANO;1;202004;900001;0;0;0;0;0;0;00;0;202212;1023
0010650;530010;73340100;00000000000000;3;3;00394700000108;NA;06;NA;0120;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010034500469572;01;ESF 0345/10 - HORTENCIA;5300100345;ESF 0345/10 - HORTENCIA;53001001;SEGMENTO URBANO;1;201702;201904;0;0;1;0;0;0;02;1;202212;1023
0010669;530010;72547305;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010000101879448;71;0540/20;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;201208;900001;0;0;0;0;0;0;00;0;202212;1023
0010669;530010;72547305;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010000401879693;71;00551/32;5300100004;CONSULTORIO NA RUA;53001001;SEGMENTO URBANO;1;202006;900001;0;0;0;0;0;0;00;0;202212;1023
0010669;530010;72547305;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010340302236168;70;1225/61;5300103403;1225/61;53001001;SEGMENTO URBANO;1;202112;900001;0;0;0;0;0;0;00;0;202212;1023
0010669;530010;72547305;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010000102244497;72;NASF 1 - 2 SM;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;202202;900001;0;0;0;0;0;0;00;0;202212;1023
0010669;530010;72547305;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010000201879588;71;0540/00;5300100002;EMAD 1 - PLANALTINA;53001001;SEGMENTO URBANO;1;202006;900001;0;0;0;0;0;0;00;0;202212;1023
0010669;530010;72547305;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010000301879650;71;0550/01;5300100003;ESF 03 - UBS 01 AC;53001001;SEGMENTO URBANO;1;201809;900001;0;0;0;0;0;0;00;0;202212;1023
0010669;530010;72547305;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010054301668625;70;0543/26;5300100543;0543/26;53001001;SEGMENTO URBANO;1;202006;900001;0;0;0;0;0;0;00;0;202212;1023
0010669;530010;72547305;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010000502256770;71;1229/65;5300100005;EMAP 01 TAGUATINGA;53001001;SEGMENTO URBANO;1;202205;900001;0;0;0;0;0;0;00;0;202212;1023
0010669;530010;72547305;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010054501681532;70;0545/11;5300100545;0545/11;53001001;SEGMENTO URBANO;1;201208;900001;0;0;0;0;0;0;00;0;202212;1023
0010669;530010;72547305;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010053001528041;70;0530/13;5300100530;0530/13;53001001;SEGMENTO URBANO;1;202005;900001;0;0;0;0;0;0;00;0;202212;1023
0010669;530010;72547305;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010053101619098;70;0531/14;5300100531;0531/14;53001001;SEGMENTO URBANO;1;202002;900001;0;0;0;0;0;0;00;0;202212;1023
0010669;530010;72547305;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010053201663372;70;0532/15;5300100532;0532/15;53001001;SEGMENTO URBANO;1;201807;900001;0;0;0;0;0;0;00;0;202212;1023
0010669;530010;72547305;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010052400471054;70;0524/07;5300100524;0524/07;53001001;SEGMENTO URBANO;1;201903;900001;0;0;0;0;0;0;00;0;202212;1023
0010669;530010;72547305;00000000000000;3;3;00394700000108;NA;03;NA;0150;NA;1;E;NA;NA;04;NA;01;02;03;NA;NA;99;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;530010054101668609;70;0541/24;5300100541;0541/24;53001001;SEGMENTO URBANO;1;201809;900001;0;0;0;0;0;0;00;0;202212;1023
0010677;530010;72329500;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010047100470694;70;ESF 07 - UBS 03 SAM;5300100471;ESF 07 - UBS 03 SAM;53001001;SEGMENTO URBANO;1;202003;900001;0;0;0;0;0;0;00;0;202212;1023
0010677;530010;72329500;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010047500470643;70;ESF 11 - UBS 03 SAM;5300100475;ESF 11 - UBS 03 SAM;53001001;SEGMENTO URBANO;1;202006;900001;0;0;0;0;0;0;00;0;202212;1023
0010677;530010;72329500;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010321201923838;70;ESF 11 AZUL - UBS 03 SAM;5300103212;ESF 11 AZUL - UBS 03 SAM;53001001;SEGMENTO URBANO;1;202006;202010;0;0;0;0;0;0;02;1;202212;1023
0010677;530010;72329500;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000302064219;71;ESB 03 - UBS 03 SAM;5300100003;ESF 03 - UBS 01 AC;53001001;SEGMENTO URBANO;1;202007;900001;0;0;0;0;0;0;00;0;202212;1023
0010677;530010;72329500;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010047300470686;70;ESF 10 - UBS 03 SAM;5300100473;ESF 10 - UBS 03 SAM;53001001;SEGMENTO URBANO;1;202006;900001;0;0;0;0;0;0;00;0;202212;1023
0010677;530010;72329500;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000101923803;71;ESB 01 - UBS 03 SAM;5300100001;ESF 01 - UBS 02 AC;53001001;SEGMENTO URBANO;1;202006;900001;0;0;0;0;0;0;00;0;202212;1023
0010685;530010;72312702;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000201923870;71;ESB 02 - UBS 04 SAM;5300100002;EMAD 1 - PLANALTINA;53001001;SEGMENTO URBANO;1;202006;900001;0;0;0;0;0;0;00;0;202212;1023
0010685;530010;72312702;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010000301923900;71;ESB 03 - UBS 04 SAM;5300100003;ESF 03 - UBS 01 AC;53001001;SEGMENTO URBANO;1;202006;900001;0;0;0;0;0;0;00;0;202212;1023
0010685;530010;72312702;00000000000000;3;3;00394700000108;NA;04;NA;0140;NA;1;E;NA;NA;04;NA;03;02;03;NA;NA;99;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;530010046601623257;70;ESF 52 - UBS 04 SAM;5300100466;ESF 52 - UBS 04 SAM;53001001;SEGMENTO URBANO;1;201706;900001;0;0;0;0;0;0;00;0;202212;1023
