CO_UNIDADE;CO_CNES;NO_FANTASIA;CO_CEP;TP_UNIDADE;ESTADO_CODIGO;CO_TIPO_ESTABELECIMENTO;ANO;MES;CO_SUB_TIPO_UNIDADE;TIPO;MUNICIPIO_CODIGO;ESTADO_NOME;ESTADO_POPULACAO;MUNICIPIO_NOME;MUNICIPIO_POPULACAO;ESTADO_SIGLA;REGIAO_SAUDE_CODIGO;REGIAO_SAUDE_NOME;REGIAO_SAUDE_POPULACAO
3137807845510;7845510;CAPS 1 LAMBARI JESUANIA OLIMPIO NORONHA;37480000;70;31;;2018;12;1;CAPS I;313780;Minas Gerais;20732660;Lambari;20449;MG;31008;São Lourenço;255606
3104607840071;7840071;CAPS CENTRO DE ATENCAO PSICOSSOCIAL;36780000;70;31;;2018;12;1;CAPS I;310460;Minas Gerais;20732660;Astolfo Dutra;14239;MG;31044;Leopoldina / Cataguases;170025
4105403717844;3717844;CAPS I ANDRE MENEGUZZI;85560000;70;41;;2018;12;1;CAPS I;410540;Paraná;11835379;Chopinzinho;21646;PR;41007;7ª RS Pato Branco;287428
2907503624862;3624862;CAPS I CATU;48110000;70;29;;2018;12;1;CAPS I;290750;Bahia;14659023;Catu;48137;BA;29001;Alagoinhas;506866
4305103731332;3731332;CAPSI;95020020;70;43;;2018;12;4;CAPS INFANTO/JUVENIL;430510;Rio Grande do Sul;11088065;Caxias do Sul;503068;RS;43023;Região 23 - Caxias e Hortênsias;637133
1600407842228;7842228;CAPS CENTRO DE ATENCAO PSICOSSOCIAL;68940000;70;16;;2018;12;1;CAPS I;160040;Amapá;774268;Mazagão;22105;AP;16003;Área Sudoeste;183585
2412003715922;3715922;CENTRO DE ATENCAO PSICOSSOCIAL CAPS II;59297496;70;24;;2018;12;2;CAPS II;241200;Rio Grande do Norte;3303953;São Gonçalo do Amarante;115467;RN;24007;7ª Região de Saúde - Metropolitana;1263314
3304557926103;7926103;SMS CAPS NEUSA SANTOS SOUZA AP 51;21833130;70;33;;2018;12;2;CAPS II;330455;Rio de Janeiro;16615526;Rio de Janeiro;6625849;RJ;33005;Metropolitana I;10089639
2706403719103;3719103;CAPS MARIA FULO;57400000;70;27;;2018;12;1;CAPS I;270640;Alagoas;3125254;Pão de Açúcar;23721;AL;27009;9ª Região de Saúde;223170
4301607841981;7841981;CAPS INFANTO JUVENIL MATHILDE FAYAD;96400040;70;43;;2018;12;4;CAPS INFANTO/JUVENIL;430160;Rio Grande do Sul;11088065;Bagé;113173;RS;43022;Região 22 - Pampa;177615
3142807681321;7681321;CAPS CENTRO DE ATENCAO PSICOSSOCIAL DE MONTE ALEGRE DE MINAS;38475000;70;31;17;2018;12;1;CAPS I;314280;Minas Gerais;20732660;Monte Alegre de Minas;20004;MG;31075;Uberlândia / Araguari;954225
1302557617763;7617763;CENTRO DE ATENCAO PSICOSSOCIAL JOSE ANTONIO DE ARAUJO;69435000;70;13;17;2018;12;1;CAPS I;130255;Amazonas;3952262;Manaquiri;17333;AM;13001;Manaus, Entorno e Alto Rio Negro;2391219
4303007680651;7680651;CAPS AD VIVA LA VIDA;96501000;70;43;;2018;12;5;CAPS ALCOOL E DROGA;430300;Rio Grande do Sul;11088065;Cachoeira do Sul;79778;RS;43027;Região 27 - Jacuí Centro;187115
2504037674015;7674015;CAPS MARIZETE DA SILVA DUTRA DE MELO;58287000;70;25;;2018;12;1;CAPS I;250403;Paraíba;4030961;Capim;6976;PB;25014;14ª Região;156668
2600407814518;7814518;CAPS ADOLFO ALMEIDA SOUTO;55550000;70;26;;2018;12;1;CAPS I;260040;Pernambuco;9051113;Água Preta;26473;PE;26008;Palmares;506802
3510603652939;3652939;CAPS I CRIAC CENTRO DE REF DA INF E ADOLES E CARAPICUIBA;6317340;70;35;;2018;12;4;CAPS INFANTO/JUVENIL;351060;São Paulo;46024937;Carapicuíba;406221;SP;35014;Rota dos Bandeirantes;2076368
4204205412439;5412439;CAPS AD CENTRO DE ATENCAO PSICOSSOCIAL DE ALCOOL E DROGAS;89801600;70;42;;2018;12;5;CAPS ALCOOL E DROGA;420420;Santa Catarina;7762154;Chapecó;251150;SC;42002;Oeste;404112
4314105410010;5410010;CENTRO DE ATENCAO PSICOSSOCIAL ALCOOL E DROGAS VIDA;99010000;70;43;;2018;12;5;CAPS ALCOOL E DROGA;431410;Rio Grande do Sul;11088065;Passo Fundo;217240;RS;43017;Região 17 - Planalto;431211
2506905544963;5544963;CENTRO DE ATENCAO PSICOSOCIAL CAPS I;58360000;70;25;;2018;12;1;CAPS I;250690;Paraíba;4030961;Itabaiana;23187;PB;25012;12ª Região;175144
3135205558522;5558522;CAPS DE JANUARIA;39480000;70;31;;2018;12;2;CAPS II;313520;Minas Gerais;20732660;Januária;65279;MG;31053;Januária;109242
2915605595533;5595533;CAPS I REPENSANDO DE PORTAS ABERTAS;45836000;70;29;;2018;12;1;CAPS I;291560;Bahia;14659023;Itamaraju;60831;BA;29026;Teixeira de Freitas;436461
4208305368758;5368758;CAPS CENTRO DE ATENCAO PSICOSSOCIAL;88220000;70;42;;2018;12;1;CAPS I;420830;Santa Catarina;7762154;Itapema;76247;SC;42005;Foz do Rio Itajaí;854561
2917305847796;5847796;CENTRO DE ATENCAO PSICOSSOCIAL DE ITUBERA;45435000;70;29;;2018;12;1;CAPS I;291730;Bahia;14659023;Ituberá;21974;BA;29027;Valença;299868
2927405351723;5351723;CAPS II ANTONIO ROBERTO PELLEGRINO JARDIM BAIANO;40050300;70;29;;2018;12;2;CAPS II;292740;Bahia;14659023;Salvador;2610987;BA;29020;Salvador;3133506
2204505318793;5318793;CAPS DE GUADALUPE;64840000;70;22;;2018;12;1;CAPS I;220450;Piauí;3270174;Guadalupe;10305;PI;22011;Vale dos Rios Piauí e Itaueiras;202781
2104905349567;5349567;CENTRO DE ATENDIMENTO PSICOSSOCIAL I NOSSA SRA APARECIDA;65255000;70;21;;2018;12;1;CAPS I;210490;Maranhão;6800605;Guimarães;10285;MA;21011;Pinheiro;391238
4322605921511;5921511;CAPS AD CENTRO DE ATENCAO PSICOSSOCIAL EM ALCOOL E DROGAS;95800000;70;43;;2018;12;4;CAPS INFANTO/JUVENIL;432260;Rio Grande do Sul;11088065;Venâncio Aires;68420;RS;43028;Região 28 - Vinte e Oito;339548
3127805310881;5310881;CENTRO DE ATENCAO PSICOSSOCIAL;39570000;70;31;;2018;12;1;CAPS I;312780;Minas Gerais;20732660;Grão Mogol;13094;MG;31051;Francisco Sá;63575
2312305918332;5918332;CAPS CENTRO DE ATENCAO PSICOSSOCIAL NOSSA SRA DE FATIMA;62370000;70;23;16;2018;12;1;CAPS I;231230;Ceará;8936431;São Benedito;47657;CE;23013;13ª Região Tianguá;322293
2307655928605;5928605;CAPS AD MARACANAU;61932615;70;23;;2018;12;6;CAPS ALCOOL E DROGAS III - MUNICIPAL;230765;Ceará;8936431;Maracanaú;231121;CE;23003;3ª Região Maracanaú;500942
3527205345170;5345170;CAPS CENTRO DE ATENCAO PSICOSOCIAL;12606420;70;35;17;2018;12;1;CAPS I;352720;São Paulo;46024937;Lorena;84988;SP;35172;Circuito da Fé e Vale Histórico;456451
4127205930219;5930219;CAPS I MAIS VIDA;87240000;70;41;;2018;12;1;CAPS I;412720;Paraná;11835379;Terra Boa;18654;PR;41011;11ª RS Campo Mourão;342594
4219305965985;5965985;CAPS I;89560000;70;42;;2018;12;1;CAPS I;421930;Santa Catarina;7762154;Videira;55921;SC;42009;Alto Vale do Rio do Peixe;288553
3519075419964;5419964;CAPS II VIDA HORTOLANDIA;13184010;70;35;;2018;12;2;CAPS II;351907;São Paulo;46024937;Hortolândia;246449;SP;35072;Região Metropolitana de Campinas;3255127
2923005926211;5926211;CAPS I CENTRO DE ATENCAO PSICOSSOCIAL DE NOVA VICOSA;45920000;70;29;;2018;12;1;CAPS I;292300;Bahia;14659023;Nova Viçosa;41089;BA;29026;Teixeira de Freitas;436461
2923605435811;5435811;CAPS CENTRO DE ATENCAO PSICOSSOCIAL;46190000;70;29;;2018;12;1;CAPS I;292360;Bahia;14659023;Paramirim;20378;BA;29003;Brumado;395201
2601105496756;5496756;CAPS I ARARIPINA;56280000;70;26;;2018;12;1;CAPS I;260110;Pernambuco;9051113;Araripina;85135;PE;26007;Ouricuri;337504
2700405509912;5509912;CAPS DR LUIZ AUGUSTO DA ROCHA TENORIO;57690000;70;27;;2018;12;1;CAPS I;270040;Alagoas;3125254;Atalaia;37356;AL;27004;4ª Região de Saúde;121939
2211006472869;6472869;CENTRO DE ATENCAO PSICOSSOCIAL CAPS II SUDESTE;64045440;70;22;;2018;12;2;CAPS II;221100;Piauí;3270174;Teresina;868523;PI;22004;Entre Rios;1244584
2925905492289;5492289;CAPS CENTRO DE ATENCAO PSICOSSOCIAL;48830000;70;29;;2018;12;1;CAPS I;292590;Bahia;14659023;Quijingue;27317;BA;29025;Serrinha;641288
3205305526175;5526175;CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL;29050620;70;32;;2018;12;4;CAPS INFANTO/JUVENIL;320530;Espírito Santo;3975100;Vitória;331785;ES;32002;Metropolitana;2383044
2304405331757;5331757;CAPS INFANTIL SER III;60430170;70;23;;2018;12;4;CAPS INFANTO/JUVENIL;230440;Ceará;8936431;Fortaleza;2596157;CE;23001;1ª Região Fortaleza;2822811
4217605340098;5340098;CAPS I CENTRO DE ATENCAO PSICOSOCIAL DE SIDEROPOLIS;88860000;70;42;0;2018;12;1;CAPS I;421760;Santa Catarina;7762154;Siderópolis;13862;SC;42015;Carbonífera;468723
3131705617359;5617359;CAPSI CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL;35900055;70;31;;2018;12;4;CAPS INFANTO/JUVENIL;313170;Minas Gerais;20732660;Itabira;110335;MG;31021;Itabira;223116
2503407946562;7946562;CAPS I DE CACIMBA DE AREIA;58730000;70;25;;2018;12;1;CAPS I;250340;Paraíba;4030961;Cacimba de Areia;3292;PB;25006;6ª Região;227380
3537909059814;9059814;CAPS GENESIO CASTANHO;18185000;70;35;17;2018;12;1;CAPS I;353790;São Paulo;46024937;Pilar do Sul;29785;SP;35163;Sorocaba;1848052
3148107735146;7735146;CENTRO DE ATENCAO PSICOSSOCIAL CAPS AD III;38747162;70;31;17;2018;12;7;CAPS ALCOOL E DROGAS III - REGIONAL;314810;Minas Gerais;20732660;Patrocínio;91901;MG;31074;Patrocínio / Monte Carmelo;195496
3139407726082;7726082;CENTRO DE ATENCAO PSICOSSOCIAL DE MANHUACU CAPS I;36900000;70;31;;2018;12;1;CAPS I;313940;Minas Gerais;20732660;Manhuaçu;88787;MG;31059;Manhuaçu;344382
2925607710593;7710593;CAPS I PRESIDENTE DUTRA;44930000;70;29;;2018;12;1;CAPS I;292560;Bahia;14659023;Presidente Dutra;15133;BA;29010;Irecê;415112
5205497732341;7732341;CAPS II CENTRO DE ATENCAO PSICOSSOCIAL;72883092;70;52;;2018;12;2;CAPS II;520549;Goiás;6950976;Cidade Ocidental;84581;GO;52004;Entorno Sul;912426
1720807733917;7733917;CAPS I CAMINHO DA ESPERANCA;77940000;70;17;;2018;12;1;CAPS I;172080;Tocantins;1584306;Sítio Novo do Tocantins;10830;TO;17002;Bico do Papagaio;200070
2402007572522;7572522;CAPS AD CAICO;59300000;70;24;;2018;12;5;CAPS ALCOOL E DROGA;240200;Rio Grande do Norte;3303953;Caicó;61160;RN;24004;4ª Região de Saúde - Caicó;296550
1702107566700;7566700;CAPS AD ALCOOL E OUTRAS DROGAS ARAGUAINA;77804970;70;17;;2018;12;5;CAPS ALCOOL E DROGA;170210;Tocantins;1584306;Araguaína;186867;TO;17001;Médio Norte Araguaia;301961
2806807562179;7562179;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I;49525000;70;28;16;2018;12;1;CAPS I;280680;Sergipe;2211868;São Domingos;10332;SE;28003;Itabaiana;252301
3506007576692;7576692;CAPS AD III INFANTO JUVENIL;17050000;70;35;;2018;12;4;CAPS INFANTO/JUVENIL;350600;São Paulo;46024937;Bauru;388686;SP;35062;Bauru;651746
3100907574045;7574045;CENTRO DE ANTENCAO PSICOSSOCIAL I PANDINHA;39880000;70;31;;2018;12;1;CAPS I;310090;Minas Gerais;20732660;Águas Formosas;18430;MG;31062;Águas Formosas;55269
3113307777094;7777094;CAPS INFANTO JUVENIL TUCURUPI;36800000;70;31;;2018;12;4;CAPS INFANTO/JUVENIL;311330;Minas Gerais;20732660;Carangola;30778;MG;31042;Carangola;126654
3106207602782;7602782;CENTRO DE REFERENCIA EM SAUDE MENTAL NORTE;31840050;70;31;17;2018;12;2;CAPS II;310620;Minas Gerais;20732660;Belo Horizonte;2392678;MG;31016;Belo Horizonte/ Nova Lima/ Caeté ;3292954
1100457587325;7587325;CAPS I BURITIS;76880000;70;11;16;2018;12;1;CAPS I;110045;Rondônia;1616379;Buritis;28178;RO;11001;Vale do Jamari;219617
2929607601743;7601743;CAPS MAIS VIDA;44530000;70;29;;2018;12;1;CAPS I;292960;Bahia;14659023;Sapeaçu;17993;BA;29005;Cruz das Almas;251478
2304402561263;2561263;CAPS GERAL SER IV;60415510;70;23;;2018;12;1;CAPS I;230440;Ceará;8936431;Fortaleza;2596157;CE;23001;1ª Região Fortaleza;2822811
2502307672551;7672551;CENTRO DE ATENCAO PSICOSSOCIAL VER FRANCISCO F DE LIMA;58887000;70;25;17;2018;12;1;CAPS I;250230;Paraíba;4030961;Bom Sucesso;4660;PB;25008;8ª Região;113557
2103205517451;5517451;CAPS CENTRO DE ATENCAO PSICOSSOCIAL DE CHAPADINHA II;65500000;70;21;;2018;12;2;CAPS II;210320;Maranhão;6800605;Chapadinha;81339;MA;21006;Chapadinha;351268
2908706610927;6610927;CAPS I JOAO DA NATIVIDADE;46200000;70;29;17;2018;12;1;CAPS I;290870;Bahia;14659023;Condeúba;17059;BA;29028;Vitória da Conquista;711346
3550305878675;5878675;CAPS AD III ITAQUERA;8295010;70;35;;2018;12;3;CAPS III;355030;São Paulo;46024937;São Paulo;12200180;SP;35016;São Paulo;12200180
2614106577288;6577288;CAPS 1 PAULO DELGADO DE SERTANIA;56600000;70;26;;2018;12;1;CAPS I;261410;Pernambuco;9051113;Sertânia;31593;PE;26002;Arcoverde;410868
2922003962008;3962008;CENTRO DE ATENCAO PSICOSSOCIAL DE MUCURI;45930000;70;29;;2018;12;1;CAPS I;292200;Bahia;14659023;Mucuri;38082;BA;29026;Teixeira de Freitas;436461
2408903928225;3928225;CENTRO DE ATENCAO PSICOSSOCIAL DE PARELHAS;59360000;70;24;;2018;12;1;CAPS I;240890;Rio Grande do Norte;3303953;Parelhas;21464;RN;24004;4ª Região de Saúde - Caicó;296550
1100103965872;3965872;CAPS NOSSA CASA DE GUAJARA MIRIM;76850000;70;11;17;2018;12;1;CAPS I;110010;Rondônia;1616379;Guajará-Mirim;39396;RO;11004;Madeira-Mamoré;558625
2310305102952;5102952;CENTRO DE ATENCAO PSICOSSOCIAL CAPS 1;63680000;70;23;;2018;12;1;CAPS I;231030;Ceará;8936431;Parambu;31066;CE;23014;14ª Região Tauá;108117
4104206258778;6258778;CAPS AD CAMPO LARGO;83601460;70;41;;2018;12;5;CAPS ALCOOL E DROGA;410420;Paraná;11835379;Campo Largo;144165;PR;41002;2ª RS Metropolitana;3742171
2928706201318;6201318;CAPS AD VALE VIVER;44573420;70;29;;2018;12;5;CAPS ALCOOL E DROGA;292870;Bahia;14659023;Santo Antônio de Jesus;103055;BA;29022;Santo Antônio de Jesus;452458
2304405065321;5065321;CAPS I SER IV;60050155;70;23;;2018;12;4;CAPS INFANTO/JUVENIL;230440;Ceará;8936431;Fortaleza;2596157;CE;23001;1ª Região Fortaleza;2822811
2926405083710;5083710;CAPS CENTRO DE ATENCAO PSICO SOCIAL;46470000;70;29;;2018;12;1;CAPS I;292640;Bahia;14659023;Riacho de Santana;39127;BA;29007;Guanambi;466785
4314906255434;6255434;CAPS II AD SCS;91740140;70;43;;2018;12;5;CAPS ALCOOL E DROGA;431490;Rio Grande do Sul;11088065;Porto Alegre;1404269;RS;43010;Região 10 - Capital e Vale do Gravataí;2235272
2300305097770;5097770;CAPS DE ACOPIARA;63560000;70;23;;2018;12;1;CAPS I;230030;Ceará;8936431;Acopiara;44601;CE;23018;18ª Região Iguatú;284362
4315606246052;6246052;CAPS AD;96212000;70;43;;2018;12;5;CAPS ALCOOL E DROGA;431560;Rio Grande do Sul;11088065;Rio Grande;191719;RS;43021;Região 21 - Sul;815309
2310506408753;6408753;CENTRO DE ATENCAO PSICOSSOCIAL ANTONIO RODRIGUES DE OLIVEIRA;63630000;70;23;16;2018;12;1;CAPS I;231050;Ceará;8936431;Pedra Branca;37661;CE;23008;8ª Região Quixadá;304708
3505903963187;3963187;CAPS I DR WILSON NEWTON BARBOSA;14300000;70;35;;2018;12;1;CAPS I;350590;São Paulo;46024937;Batatais;59342;SP;35133;Vale das Cachoeiras;137047
2706303994368;3994368;CAPS AD ESPACO RENASCER;57601080;70;27;;2018;12;5;CAPS ALCOOL E DROGA;270630;Alagoas;3125254;Palmeira dos Índios;68534;AL;27008;8ª Região de Saúde;147089
2504306411711;6411711;CAPS I DUDE JOSE ALVES DINIZ;58884000;70;25;;2018;12;1;CAPS I;250430;Paraíba;4030961;Catolé do Rocha;30656;PB;25008;8ª Região;113557
3161006411541;6411541;CENTRO DE ATENCAO PSICOSSIAL ESPACO VIVO;35995000;70;31;;2018;12;1;CAPS I;316100;Minas Gerais;20732660;São Domingos do Prata;17399;MG;31023;João Monlevade;133782
2606106400949;6400949;CENTRO DE ATENCAO PSICOSSOCIAL DE GLORIA DO GOITA;55620000;70;26;17;2018;12;1;CAPS I;260610;Pernambuco;9051113;Glória do Goitá;29123;PE;26010;Recife;3974714
2610606400930;6400930;CENTRO DE ATENCAO PSICOSSOCIAL DE PAUDALHO;55825000;70;26;;2018;12;1;CAPS I;261060;Pernambuco;9051113;Paudalho;55072;PE;26006;Limoeiro;562022
2200605011744;5011744;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I ANGICAL DO PIAUI;64410000;70;22;;2018;12;1;CAPS I;220060;Piauí;3270174;Angical do Piauí;6827;PI;22004;Entre Rios;1244584
3303506409792;6409792;CAPSI DOM ADRIANO HIPOLITO;26255550;70;33;;2018;12;4;CAPS INFANTO/JUVENIL;330350;Rio de Janeiro;16615526;Nova Iguaçu;819134;RJ;33005;Metropolitana I;10089639
2306106382967;6382967;CAPS I IRAUCUBA;62620000;70;23;;2018;12;1;CAPS I;230610;Ceará;8936431;Irauçuba;23944;CE;23011;11ª Região Sobral;643324
3151206275044;6275044;CAPSI CENTRO DE ATENCAO PSICOSSOCIAL INFANTIL;39270000;70;31;;2018;12;4;CAPS INFANTO/JUVENIL;315120;Minas Gerais;20732660;Pirapora;55876;MG;31055;Pirapora;133147
4306806278620;6278620;CAPS I A CASA;95960000;70;43;;2018;12;1;CAPS I;430680;Rio Grande do Sul;11088065;Encantado;22391;RS;43029;Região 29 - Vales e Montanhas;234051
2919206296343;6296343;CAPS AD SANTO AMARO DE IPITANGA;42700230;70;29;;2018;12;5;CAPS ALCOOL E DROGA;291920;Bahia;14659023;Lauro de Freitas;220437;BA;29020;Salvador;3133506
4217206063845;6063845;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I SMOESTE;89900000;70;42;;2018;12;1;CAPS I;421720;Santa Catarina;7762154;São Miguel do Oeste;43946;SC;42001;Extremo Oeste;241975
1721006061478;6061478;CAPS AD CENTRO DE ATENCAO PSICOSSOCIAL ALCOOL E OUTRAS DRO;77001054;70;17;;2018;12;6;CAPS ALCOOL E DROGAS III - MUNICIPAL;172100;Tocantins;1584306;Palmas;334454;TO;17006;Capim Dourado;410790
4319607289723;7289723;CAPS AD MICRORREGIONAL SAO SEPE;97340000;70;43;;2018;12;5;CAPS ALCOOL E DROGA;431960;Rio Grande do Sul;11088065;São Sepé;21189;RS;43001;Região 01 - Verdes Campos;461625
4203802693143;2693143;CENTRO DE ATENCAO PSICOSSOCIAL CAMINHO DE LUZ;89460000;70;42;;2018;12;1;CAPS I;420380;Santa Catarina;7762154;Canoinhas;54848;SC;42012;Planalto Norte;368363
2603807286783;7286783;CAPS DE CAPOEIRAS;55365000;70;26;;2018;12;1;CAPS I;260380;Pernambuco;9051113;Capoeiras;18445;PE;26004;Garanhuns;537943
3204903454339;3454339;CENTRO DE ATENDIMENTO PSICOSSOCIAL 1;29930050;70;32;0;2018;12;2;CAPS II;320490;Espírito Santo;3975100;São Mateus;122386;ES;32005;Central Norte;913427
4321807290918;7290918;CAPS MUNDO MELHOR;98910000;70;43;;2018;12;1;CAPS I;432180;Rio Grande do Sul;11088065;Três de Maio;25006;RS;43014;Região 14 - Fronteira Noroeste;231965
3501602716607;2716607;CENTRO DE ATENDIMENTO PSICO SOCIAL CENTRO;13465700;70;35;;2018;12;1;CAPS I;350160;São Paulo;46024937;Americana;243674;SP;35072;Região Metropolitana de Campinas;3255127
3550304050304;4050304;CAPS INFANTIL II ITAQUERA;8255020;70;35;;2018;12;4;CAPS INFANTO/JUVENIL;355030;São Paulo;46024937;São Paulo;12200180;SP;35016;São Paulo;12200180
2909306718353;6718353;CENTRO DE ATENCAO PSICOSSOCIAL DE CORRENTINA CAPS I;47650000;70;29;;2018;12;1;CAPS I;290930;Bahia;14659023;Correntina;32709;BA;29021;Santa Maria da Vitória;303094
5218906713068;6713068;CENTRO DE ATENCAO PSICOSSOCIAL CAPS;76350000;70;52;;2018;12;1;CAPS I;521890;Goiás;6950976;Rubiataba;19803;GO;52013;São Patrício I;172170
2611207880189;7880189;CAPS POCAO;55240000;70;26;;2018;12;1;CAPS I;261120;Pernambuco;9051113;Poção;10499;PE;26003;Caruaru;1330571
1500806745970;6745970;CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL DE ANANINDEUA;67110330;70;15;;2018;12;4;CAPS INFANTO/JUVENIL;150080;Pará;8442962;Ananindeua;515745;PA;15006;Metropolitana I;2084212
4200406736661;6736661;CAPS LUIZ VIECELI;89654000;70;42;;2018;12;1;CAPS I;420040;Santa Catarina;7762154;Água Doce;6286;SC;42008;Meio Oeste;192714
5221606734960;6734960;CAPS CENTRO DE ATENCAO PSICOSSOCIAL;76400000;70;52;;2018;12;1;CAPS I;522160;Goiás;6950976;Uruaçu;43728;GO;52014;Serra da Mesa;124740
3157903331210;3331210;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I SANTA MARGARIDA;36913000;70;31;;2018;12;1;CAPS I;315790;Minas Gerais;20732660;Santa Margarida;16414;MG;31059;Manhuaçu;344382
5204506816797;6816797;CENTRO DE ATENCAO PSICOSOCIAL ALCOOL E DROGA CAPS AD;75690000;70;52;;2018;12;5;CAPS ALCOOL E DROGA;520450;Goiás;6950976;Caldas Novas;93483;GO;52005;Estrada de Ferro;316182
4211902624699;2624699;CAPS II PALHOCA;88130280;70;42;;2018;12;2;CAPS II;421190;Santa Catarina;7762154;Palhoça;236638;SC;42007;Grande Florianópolis;1426392
3170102165104;2165104;FUNDACAO GREGORIO FRANKLIN BAREMBLITT;38025010;70;31;;2018;12;2;CAPS II;317010;Minas Gerais;20732660;Uberaba;359090;MG;31072;Uberaba;441487
3539406821057;6821057;UNIDADE DE SAUDE MENTAL DE PIRATININGA;17490000;70;35;;2018;12;1;CAPS I;353940;São Paulo;46024937;Piratininga;15120;SP;35062;Bauru;651746
2402206462766;6462766;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I;59190000;70;24;;2018;12;1;CAPS I;240220;Rio Grande do Norte;3303953;Canguaretama;29377;RN;24001;1ª Região de Saúde - São José de Mipibu;378974
3302206462545;6462545;CAPSI;28300000;70;33;;2018;12;4;CAPS INFANTO/JUVENIL;330220;Rio de Janeiro;16615526;Itaperuna;99300;RJ;33007;Noroeste;333095
2803508015295;8015295;CAPS II ACONCHEGO;49400000;70;28;;2018;12;2;CAPS II;280350;Sergipe;2211868;Lagarto;101642;SE;28004;Lagarto;255328
3546606476031;6476031;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I SANTA FE DO SUL;15775000;70;35;0;2018;12;1;CAPS I;354660;São Paulo;46024937;Santa Fé do Sul;34762;SP;35152;Santa Fé do Sul;52764
4215005610028;5610028;CENTRO DE ATENCAO PSICOSSOCIAL CAPS I;89295000;70;42;;2018;12;1;CAPS I;421500;Santa Catarina;7762154;Rio Negrinho;38531;SC;42012;Planalto Norte;368363
3119402141035;2141035;CENTRO DE ATENCAO PSICOSSOCIAL CAPS;35171175;70;31;;2018;12;1;CAPS I;311940;Minas Gerais;20732660;Coronel Fabriciano;96621;MG;31035;Coronel Fabriciano/Timóteo;206008
3204606483895;6483895;CENTRO MUNICIPAL DE APOIO PSICOSSOCIAL CEMAP;29650000;70;32;;2018;12;1;CAPS I;320460;Espírito Santo;3975100;Santa Teresa;25755;ES;32002;Metropolitana;2383044
3513806480799;6480799;CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL;9990300;70;35;;2018;12;4;CAPS INFANTO/JUVENIL;351380;São Paulo;46024937;Diadema;404738;SP;35015;Grande ABC;2725209
1302606463525;6463525;CAPS BENJAMIM MATIAS FERNANDES;69055021;70;13;17;2018;12;3;CAPS III;130260;Amazonas;3952262;Manaus;2054731;AM;13001;Manaus, Entorno e Alto Rio Negro;2391219
2902706481310;6481310;CAPS CENTRO DE ATENCAO PSICOSSOCIAL DE BARRA;47100000;70;29;;2018;12;1;CAPS I;290270;Bahia;14659023;Barra;50543;BA;29008;Ibotirama;190189
4203206629148;6629148;CAPS CENTRO DE ATENCAO PSICOSSOCIAL;88340293;70;42;;2018;12;1;CAPS I;420320;Santa Catarina;7762154;Camboriú;112167;SC;42005;Foz do Rio Itajaí;854561
2509709067418;9067418;CAPS AD III;58500000;70;25;0;2018;12;3;CAPS III;250970;Paraíba;4030961;Monteiro;32266;PB;25005;5ª Região;110484
3516009015884;9015884;CAPS I;17830000;70;35;;2018;12;1;CAPS I;351600;São Paulo;46024937;Flórida Paulista;13009;SP;35091;Adamantina;128183
3548909030026;9030026;CENTRO DE ATENCAO PSICOSSOCIAL CAPS INFANTIL;13560161;70;35;;2018;12;4;CAPS INFANTO/JUVENIL;354890;São Paulo;46024937;São Carlos;256898;SP;35034;Coração do DRS III;392670
3557009073388;9073388;CAPS IJ CENTRO DE ATENCAO PSICOSSOCIAL INFANTO JUVENIL;18110420;70;35;17;2018;12;4;CAPS INFANTO/JUVENIL;355700;São Paulo;46024937;Votorantim;137319;SP;35163;Sorocaba;1848052
2414507970331;7970331;CAPS I UMARIZAL;59865000;70;24;1;2018;12;1;CAPS I;241450;Rio Grande do Norte;3303953;Umarizal;9972;RN;24006;6ª Região de Saúde - Pau dos Ferros;241762
1600507966369;7966369;PMOPQ CENTRO DE ATENCAO PSICOSSOCIAL ESPACO CUIDAR;68980000;70;16;;2018;12;1;CAPS I;160050;Amapá;774268;Oiapoque;27778;AP;16002;Área Norte;60649
3516307990731;7990731;CAPS INFANTIL FRANCISCO MORATO;7910000;70;35;;2018;12;4;CAPS INFANTO/JUVENIL;351630;São Paulo;46024937;Francisco Morato;182265;SP;35012;Franco da Rocha;655305
5300106665098;6665098;CAPS III SAMAMBAIA;72322583;70;53;;2018;12;2;CAPS II;530022;Distrito Federal;2923369;Samambaia;231942;DF;53008;SUDOESTE;766477
5300107055919;7055919;CAPS AD SANTA MARIA;72542508;70;53;17;2018;12;5;CAPS ALCOOL E DROGA;530023;Distrito Federal;2923369;Santa Maria;126262;DF;53005;SUL;258666
